Year,Municipality,PropertyClass,Rate,Province
2021.0,OKOTOKS,NonResidential,0.012074,AB
2021.0,OKOTOKS,Residential,0.00816,AB
2021.0,OKOTOKS,Farm,0.00816,AB
2021.0,OLDS,NonResidential,0.0121545,AB
2021.0,OLDS,Residential,0.008497900000000001,AB
2021.0,OLDS,Farm,0.008497900000000001,AB
2021.0,ONOWAY,NonResidential,0.02362822,AB
2021.0,ONOWAY,Residential,0.01021184,AB
2021.0,ONOWAY,Farm,0.009768510000000001,AB
2021.0,OYEN,NonResidential,0.017353,AB
2021.0,OYEN,Residential,0.0174167,AB
2021.0,OYEN,Farm,0.0174167,AB
2021.0,PEACE RIVER,NonResidential,0.0230975,AB
2021.0,PEACE RIVER,Residential,0.0129497,AB
2021.0,PEACE RIVER,Farm,0.013880100000000001,AB
2021.0,PENHOLD,NonResidential,0.0158314,AB
2021.0,PENHOLD,Residential,0.011788400000000001,AB
2021.0,PENHOLD,Farm,0.0150884,AB
2021.0,PICTURE BUTTE,NonResidential,0.012809659999999999,AB
2021.0,PICTURE BUTTE,Residential,0.010083350000000001,AB
2021.0,PICTURE BUTTE,Farm,0.010083350000000001,AB
2021.0,PINCHER CREEK,NonResidential,0.016333,AB
2021.0,PINCHER CREEK,Residential,0.0124474,AB
2021.0,PINCHER CREEK,Farm,0.0124474,AB
2021.0,PONOKA,NonResidential,0.014111899999999998,AB
2021.0,PONOKA,Residential,0.0104096,AB
2021.0,PONOKA,Farm,0.0104096,AB
2021.0,PROVOST,NonResidential,0.021094503,AB
2021.0,PROVOST,Residential,0.012022085,AB
2021.0,PROVOST,Farm,0.012022085,AB
2021.0,RAINBOW LAKE,NonResidential,0.0208105,AB
2021.0,RAINBOW LAKE,Residential,0.0185316,AB
2021.0,RAINBOW LAKE,Farm,0.0185316,AB
2021.0,RAYMOND,NonResidential,0.0163507,AB
2021.0,RAYMOND,Residential,0.010776840000000001,AB
2021.0,RAYMOND,Farm,0.010776840000000001,AB
2021.0,REDCLIFF,NonResidential,0.0180225,AB
2021.0,REDCLIFF,Residential,0.0078769,AB
2021.0,REDCLIFF,Farm,0.040024500000000005,AB
2021.0,REDWATER,NonResidential,0.0143712,AB
2021.0,REDWATER,Residential,0.0125276,AB
2021.0,REDWATER,Farm,0.0125276,AB
2021.0,RIMBEY,NonResidential,0.01359262,AB
2021.0,RIMBEY,Residential,0.010287669999999999,AB
2021.0,RIMBEY,Farm,0.010287669999999999,AB
2021.0,ROCKY MOUNTAIN HOUSE,NonResidential,0.0158406,AB
2021.0,ROCKY MOUNTAIN HOUSE,Residential,0.012562299999999998,AB
2021.0,ROCKY MOUNTAIN HOUSE,Farm,0.012562299999999998,AB
2021.0,SEDGEWICK,NonResidential,0.0138492494,AB
2021.0,SEDGEWICK,Residential,0.0117860476,AB
2021.0,SEDGEWICK,Farm,0.0117860476,AB
2021.0,SEXSMITH,NonResidential,0.0208467,AB
2021.0,SEXSMITH,Residential,0.0102602,AB
2021.0,SEXSMITH,Farm,0.0102602,AB
2021.0,SLAVE LAKE,NonResidential,0.0171782,AB
2021.0,SLAVE LAKE,Residential,0.0116226,AB
2021.0,SLAVE LAKE,Farm,0.0116226,AB
2021.0,SMOKY LAKE,NonResidential,0.021319740000000004,AB
2021.0,SMOKY LAKE,Residential,0.01235202,AB
2021.0,SMOKY LAKE,Farm,0.02731542,AB
2021.0,SPIRIT RIVER,NonResidential,0.022187900000000003,AB
2021.0,SPIRIT RIVER,Residential,0.0163781,AB
2021.0,SPIRIT RIVER,Farm,0.020628100000000003,AB
2021.0,ST. PAUL,NonResidential,0.021175,AB
2021.0,ST. PAUL,Residential,0.0108134,AB
2021.0,ST. PAUL,Farm,0.0108134,AB
2021.0,STAVELY,NonResidential,0.009835400000000001,AB
2021.0,STAVELY,Residential,0.0096035,AB
2021.0,STAVELY,Farm,0.0096035,AB
2021.0,STETTLER,NonResidential,0.0126864,AB
2021.0,STETTLER,Residential,0.0094858,AB
2021.0,STETTLER,Farm,0.0094858,AB
2021.0,STONY PLAIN,NonResidential,0.010449,AB
2021.0,STONY PLAIN,Residential,0.009059000000000001,AB
2021.0,STONY PLAIN,Farm,0.009059000000000001,AB
2021.0,STRATHMORE,NonResidential,0.01158,AB
2021.0,STRATHMORE,Residential,0.009089999999999999,AB
2021.0,STRATHMORE,Farm,0.009089999999999999,AB
2021.0,SUNDRE,NonResidential,0.016145,AB
2021.0,SUNDRE,Residential,0.011036,AB
2021.0,SUNDRE,Farm,0.011036,AB
2021.0,SWAN HILLS,NonResidential,0.031531619999999996,AB
2021.0,SWAN HILLS,Residential,0.020004700000000004,AB
2021.0,SWAN HILLS,Farm,0.020004700000000004,AB
2021.0,SYLVAN LAKE,NonResidential,0.0145615,AB
2021.0,SYLVAN LAKE,Residential,0.008897100000000002,AB
2021.0,SYLVAN LAKE,Farm,0.008897100000000002,AB
2021.0,TABER,NonResidential,0.016329200000000002,AB
2021.0,TABER,Residential,0.0106481,AB
2021.0,TABER,Farm,0.0106481,AB
2021.0,THORSBY,NonResidential,0.022791799999999997,AB
2021.0,THORSBY,Residential,0.0127367,AB
2021.0,THORSBY,Farm,0.0127367,AB
2021.0,THREE HILLS,NonResidential,0.016654600000000002,AB
2021.0,THREE HILLS,Residential,0.012386502,AB
2021.0,THREE HILLS,Farm,0.012386502,AB
2021.0,TOFIELD,NonResidential,0.021152799999999996,AB
2021.0,TOFIELD,Residential,0.0120032,AB
2021.0,TOFIELD,Farm,0.0120032,AB
2021.0,TROCHU,NonResidential,0.0272354,AB
2021.0,TROCHU,Residential,0.014096899999999999,AB
2021.0,TROCHU,Farm,0.014096899999999999,AB
2021.0,TURNER VALLEY,NonResidential,0.01181199,AB
2021.0,TURNER VALLEY,Residential,0.01054499,AB
2021.0,TURNER VALLEY,Farm,0.01054499,AB
2021.0,TWO HILLS,NonResidential,0.02821,AB
2021.0,TWO HILLS,Residential,0.0138,AB
2021.0,TWO HILLS,Farm,0.02701,AB
2021.0,VALLEYVIEW,NonResidential,0.0195327,AB
2021.0,VALLEYVIEW,Residential,0.01107,AB
2021.0,VALLEYVIEW,Farm,0.01107,AB
2021.0,VAUXHALL,NonResidential,0.0209486,AB
2021.0,VAUXHALL,Residential,0.0102652,AB
2021.0,VAUXHALL,Farm,0.0198112,AB
2021.0,VEGREVILLE,NonResidential,0.0255277,AB
2021.0,VEGREVILLE,Residential,0.011950599999999999,AB
2021.0,VEGREVILLE,Farm,0.011950599999999999,AB
2021.0,VERMILION,NonResidential,0.0159739,AB
2021.0,VERMILION,Residential,0.0114475,AB
2021.0,VERMILION,Farm,0.0114475,AB
2021.0,VIKING,NonResidential,0.0257624,AB
2021.0,VIKING,Residential,0.013466700000000002,AB
2021.0,VIKING,Farm,0.013466700000000002,AB
2021.0,VULCAN,NonResidential,0.01957,AB
2021.0,VULCAN,Residential,0.013189999999999999,AB
2021.0,VULCAN,Farm,0.013189999999999999,AB
2021.0,WAINWRIGHT,NonResidential,0.0137455,AB
2021.0,WAINWRIGHT,Residential,0.009446900000000001,AB
2021.0,WAINWRIGHT,Farm,0.009446900000000001,AB
2021.0,WEMBLEY,NonResidential,0.0198901,AB
2021.0,WEMBLEY,Residential,0.0121441,AB
2021.0,WEMBLEY,Farm,0.0121441,AB
2021.0,WESTLOCK,NonResidential,0.0208139,AB
2021.0,WESTLOCK,Residential,0.0126497,AB
2021.0,WESTLOCK,Farm,0.026880600000000004,AB
2021.0,WHITECOURT,NonResidential,0.0147751,AB
2021.0,WHITECOURT,Residential,0.0087165,AB
2021.0,WHITECOURT,Farm,0.0087165,AB
2021.0,ACME,NonResidential,0.02488568,AB
2021.0,ACME,Residential,0.01586307,AB
2021.0,ACME,Farm,0.01586307,AB
2021.0,ALBERTA BEACH,NonResidential,0.013682403000000003,AB
2021.0,ALBERTA BEACH,Residential,0.0074523,AB
2021.0,ALBERTA BEACH,Farm,0.0074523,AB
2021.0,ALIX,NonResidential,0.022351799999999998,AB
2021.0,ALIX,Residential,0.013919200000000001,AB
2021.0,ALIX,Farm,0.013919200000000001,AB
2021.0,ALLIANCE,NonResidential,0.02500765,AB
2021.0,ALLIANCE,Residential,0.02234502,AB
2021.0,ALLIANCE,Farm,0.02234502,AB
2021.0,AMISK,NonResidential,0.01532,AB
2021.0,AMISK,Residential,0.015976,AB
2021.0,AMISK,Farm,0.015976,AB
2021.0,ANDREW,NonResidential,0.0156161,AB
2021.0,ANDREW,Residential,0.0158978,AB
2021.0,ANDREW,Farm,0.0158978,AB
2021.0,ARROWWOOD,NonResidential,0.017113,AB
2021.0,ARROWWOOD,Residential,0.016043,AB
2021.0,ARROWWOOD,Farm,0.016043,AB
2021.0,BARNWELL,NonResidential,0.011980600000000001,AB
2021.0,BARNWELL,Residential,0.0082247,AB
2021.0,BARNWELL,Farm,0.0092697,AB
2021.0,BARONS,NonResidential,0.0138172,AB
2021.0,BARONS,Residential,0.0126947,AB
2021.0,BARONS,Farm,0.0126947,AB
2021.0,BAWLF,NonResidential,0.014055000000000002,AB
2021.0,BAWLF,Residential,0.012315000000000001,AB
2021.0,BAWLF,Farm,0.012315000000000001,AB
2021.0,BEISEKER,NonResidential,0.0138849,AB
2021.0,BEISEKER,Residential,0.0125614,AB
2021.0,BEISEKER,Farm,0.0125614,AB
2021.0,BERWYN,NonResidential,0.03225,AB
2021.0,BERWYN,Residential,0.014553,AB
2021.0,BERWYN,Farm,0.014553,AB
2021.0,BIG VALLEY,NonResidential,0.0152714,AB
2021.0,BIG VALLEY,Residential,0.0125766,AB
2021.0,BIG VALLEY,Farm,0.0125766,AB
2021.0,BITTERN LAKE,NonResidential,0.011585000000000002,AB
2021.0,BITTERN LAKE,Residential,0.010105,AB
2021.0,BITTERN LAKE,Farm,0.010105,AB
2021.0,BOYLE,NonResidential,0.0214038,AB
2021.0,BOYLE,Residential,0.0124955,AB
2021.0,BOYLE,Farm,0.0204826,AB
2021.0,BRETON,NonResidential,0.0190184,AB
2021.0,BRETON,Residential,0.012813399999999999,AB
2021.0,BRETON,Farm,0.012813399999999999,AB
2021.0,CARBON,NonResidential,0.017377300000000002,AB
2021.0,CARBON,Residential,0.0135692,AB
2021.0,CARBON,Farm,0.0135692,AB
2021.0,CARMANGAY,NonResidential,0.0123414,AB
2021.0,CARMANGAY,Residential,0.013713,AB
2021.0,CARMANGAY,Farm,0.013713,AB
2021.0,CAROLINE,NonResidential,0.0196162,AB
2021.0,CAROLINE,Residential,0.0166136,AB
2021.0,CAROLINE,Farm,0.0166136,AB
2021.0,CHAMPION,NonResidential,0.013591699999999998,AB
2021.0,CHAMPION,Residential,0.01481,AB
2021.0,CHAMPION,Farm,0.01481,AB
2021.0,CHAUVIN,NonResidential,0.025162152,AB
2021.0,CHAUVIN,Residential,0.015757144,AB
2021.0,CHAUVIN,Farm,0.015757144,AB
2021.0,CHIPMAN,NonResidential,0.023528000000000004,AB
2021.0,CHIPMAN,Residential,0.0127577,AB
2021.0,CHIPMAN,Farm,0.0171697,AB
2021.0,CLIVE,NonResidential,0.012764000000000001,AB
2021.0,CLIVE,Residential,0.011611,AB
2021.0,CLIVE,Farm,0.011611,AB
2021.0,CLYDE,NonResidential,0.022241669999999998,AB
2021.0,CLYDE,Residential,0.0122832,AB
2021.0,CLYDE,Farm,0.0122832,AB
2021.0,CONSORT,NonResidential,0.028065800000000002,AB
2021.0,CONSORT,Residential,0.01438315,AB
2021.0,CONSORT,Farm,0.01438315,AB
2021.0,COUTTS,NonResidential,0.0229678,AB
2021.0,COUTTS,Residential,0.0099464,AB
2021.0,COUTTS,Farm,0.0099464,AB
2021.0,COWLEY,NonResidential,0.0148874,AB
2021.0,COWLEY,Residential,0.0137163,AB
2021.0,COWLEY,Farm,0.0137163,AB
2021.0,CREMONA,NonResidential,0.01729446,AB
2021.0,CREMONA,Residential,0.01121208,AB
2021.0,CREMONA,Farm,0.01123248,AB
2021.0,CZAR,NonResidential,0.01415,AB
2021.0,CZAR,Residential,0.012936,AB
2021.0,CZAR,Farm,0.012936,AB
2021.0,DELBURNE,NonResidential,0.022571,AB
2021.0,DELBURNE,Residential,0.0098733,AB
2021.0,DELBURNE,Farm,0.0098733,AB
2021.0,DELIA,NonResidential,0.029062900000000003,AB
2021.0,DELIA,Residential,0.0142023,AB
2021.0,DELIA,Farm,0.0142023,AB
2021.0,DONALDA,NonResidential,0.025359999999999997,AB
2021.0,DONALDA,Residential,0.014350000000000002,AB
2021.0,DONALDA,Farm,0.014350000000000002,AB
2021.0,DONNELLY,NonResidential,0.0193394,AB
2021.0,DONNELLY,Residential,0.01260798,AB
2021.0,DONNELLY,Farm,0.0210434,AB
2021.0,DUCHESS,NonResidential,0.0138788,AB
2021.0,DUCHESS,Residential,0.010662600000000001,AB
2021.0,DUCHESS,Farm,0.0079156,AB
2021.0,EDBERG,NonResidential,0.023725200000000002,AB
2021.0,EDBERG,Residential,0.0099438,AB
2021.0,EDBERG,Farm,0.0099438,AB
2021.0,EDGERTON,NonResidential,0.0159228,AB
2021.0,EDGERTON,Residential,0.014873,AB
2021.0,EDGERTON,Farm,0.014873,AB
2021.0,ELNORA,NonResidential,0.0170884,AB
2021.0,ELNORA,Residential,0.014986399999999999,AB
2021.0,ELNORA,Farm,0.014986399999999999,AB
2021.0,EMPRESS,NonResidential,0.02573405,AB
2021.0,EMPRESS,Residential,0.019132540000000003,AB
2021.0,EMPRESS,Farm,0.019132540000000003,AB
2021.0,FOREMOST,NonResidential,0.0163594,AB
2021.0,FOREMOST,Residential,0.015230100000000002,AB
2021.0,FOREMOST,Farm,0.015230100000000002,AB
2021.0,FORESTBURG,NonResidential,0.02303928,AB
2021.0,FORESTBURG,Residential,0.01303967,AB
2021.0,FORESTBURG,Farm,0.01303967,AB
2021.0,GIROUXVILLE,NonResidential,0.021083,AB
2021.0,GIROUXVILLE,Residential,0.019755,AB
2021.0,GIROUXVILLE,Farm,0.019755,AB
2021.0,GLENDON,NonResidential,0.0254758,AB
2021.0,GLENDON,Residential,0.0099952,AB
2021.0,GLENDON,Farm,0.0099952,AB
2021.0,GLENWOOD,NonResidential,0.0202738,AB
2021.0,GLENWOOD,Residential,0.00963233,AB
2021.0,GLENWOOD,Farm,0.00963233,AB
2021.0,HALKIRK,NonResidential,0.016396,AB
2021.0,HALKIRK,Residential,0.0142076,AB
2021.0,HALKIRK,Farm,0.015207600000000002,AB
2021.0,HAY LAKES,NonResidential,0.01493232,AB
2021.0,HAY LAKES,Residential,0.01120933,AB
2021.0,HAY LAKES,Farm,0.01120933,AB
2021.0,HEISLER,NonResidential,0.039946699999999995,AB
2021.0,HEISLER,Residential,0.0192755,AB
2021.0,HEISLER,Farm,0.0192755,AB
2021.0,HILL SPRING,NonResidential,0.01744068,AB
2021.0,HILL SPRING,Residential,0.01132546,AB
2021.0,HILL SPRING,Farm,0.01132546,AB
2021.0,HINES CREEK,NonResidential,0.040545500000000005,AB
2021.0,HINES CREEK,Residential,0.0199255,AB
2021.0,HINES CREEK,Farm,0.0199255,AB
2021.0,HOLDEN,NonResidential,0.0205213,AB
2021.0,HOLDEN,Residential,0.0185196,AB
2021.0,HOLDEN,Farm,0.0185196,AB
2021.0,HUGHENDEN,NonResidential,0.0196354,AB
2021.0,HUGHENDEN,Residential,0.0185038,AB
2021.0,HUGHENDEN,Farm,0.0185038,AB
2021.0,HUSSAR,NonResidential,0.0155117,AB
2021.0,HUSSAR,Residential,0.0148924,AB
2021.0,HUSSAR,Farm,0.0148924,AB
2021.0,INNISFREE,NonResidential,0.029990166,AB
2021.0,INNISFREE,Residential,0.020050956,AB
2021.0,INNISFREE,Farm,0.02005096,AB
2021.0,IRMA,NonResidential,0.019825000000000002,AB
2021.0,IRMA,Residential,0.0120266,AB
2021.0,IRMA,Farm,0.0120266,AB
2021.0,KITSCOTY,NonResidential,0.020048,AB
2021.0,KITSCOTY,Residential,0.011518,AB
2021.0,KITSCOTY,Farm,0.011518,AB
2021.0,LINDEN,NonResidential,0.03257467,AB
2021.0,LINDEN,Residential,0.01332781,AB
2021.0,LINDEN,Farm,0.01332781,AB
2021.0,LOMOND,NonResidential,0.025984,AB
2021.0,LOMOND,Residential,0.012713200000000001,AB
2021.0,LOMOND,Farm,0.012713200000000001,AB
2021.0,LONGVIEW,NonResidential,0.012852140000000001,AB
2021.0,LONGVIEW,Residential,0.008864470000000001,AB
2021.0,LONGVIEW,Farm,0.008864470000000001,AB
2021.0,LOUGHEED,NonResidential,0.0249676,AB
2021.0,LOUGHEED,Residential,0.014303360000000001,AB
2021.0,LOUGHEED,Farm,0.014303360000000001,AB
2021.0,MANNVILLE,NonResidential,0.027666600000000003,AB
2021.0,MANNVILLE,Residential,0.0163343,AB
2021.0,MANNVILLE,Farm,0.0163343,AB
2021.0,MARWAYNE,NonResidential,0.0176573,AB
2021.0,MARWAYNE,Residential,0.012689200000000001,AB
2021.0,MARWAYNE,Farm,0.012689200000000001,AB
2021.0,MILO,NonResidential,0.023608,AB
2021.0,MILO,Residential,0.016453,AB
2021.0,MILO,Farm,0.022408,AB
2021.0,MORRIN,NonResidential,0.020361999999999998,AB
2021.0,MORRIN,Residential,0.0158352,AB
2021.0,MORRIN,Farm,0.0158352,AB
2021.0,MUNSON,NonResidential,0.028526000000000003,AB
2021.0,MUNSON,Residential,0.011796000000000001,AB
2021.0,MUNSON,Farm,0.011796000000000001,AB
2021.0,MYRNAM,NonResidential,0.0232019,AB
2021.0,MYRNAM,Residential,0.0177202,AB
2021.0,MYRNAM,Farm,0.0177202,AB
2021.0,NAMPA,NonResidential,0.019781000000000003,AB
2021.0,NAMPA,Residential,0.008358,AB
2021.0,NAMPA,Farm,0.008358,AB
2021.0,PARADISE VALLEY,NonResidential,0.016897000000000002,AB
2021.0,PARADISE VALLEY,Residential,0.015439,AB
2021.0,PARADISE VALLEY,Farm,0.015439,AB
2021.0,ROCKYFORD,NonResidential,0.0158543,AB
2021.0,ROCKYFORD,Residential,0.0146543,AB
2021.0,ROCKYFORD,Farm,0.0146543,AB
2021.0,ROSALIND,NonResidential,0.024446799999999998,AB
2021.0,ROSALIND,Residential,0.010744799999999999,AB
2021.0,ROSALIND,Farm,0.010744799999999999,AB
2021.0,ROSEMARY,NonResidential,0.0162499,AB
2021.0,ROSEMARY,Residential,0.0130399,AB
2021.0,ROSEMARY,Farm,0.0130399,AB
2021.0,RYCROFT,NonResidential,0.024791,AB
2021.0,RYCROFT,Residential,0.012700000000000001,AB
2021.0,RYCROFT,Farm,0.012700000000000001,AB
2021.0,RYLEY,NonResidential,0.025782199999999998,AB
2021.0,RYLEY,Residential,0.0123434,AB
2021.0,RYLEY,Farm,0.0123434,AB
2021.0,SPRING LAKE,NonResidential,0.0097284,AB
2021.0,SPRING LAKE,Residential,0.007733,AB
2021.0,SPRING LAKE,Farm,0.007733,AB
2021.0,STANDARD,NonResidential,0.015631,AB
2021.0,STANDARD,Residential,0.0125499,AB
2021.0,STANDARD,Farm,0.0125499,AB
2021.0,STIRLING,NonResidential,0.011840570000000002,AB
2021.0,STIRLING,Residential,0.01062099,AB
2021.0,STIRLING,Farm,0.01062099,AB
2021.0,VETERAN,NonResidential,0.0314528,AB
2021.0,VETERAN,Residential,0.0159658,AB
2021.0,VETERAN,Farm,0.0159658,AB
2021.0,VILNA,NonResidential,0.0352581,AB
2021.0,VILNA,Residential,0.01850512,AB
2021.0,VILNA,Farm,0.01850512,AB
2021.0,WARBURG,NonResidential,0.023590000000000003,AB
2021.0,WARBURG,Residential,0.013370000000000002,AB
2021.0,WARBURG,Farm,0.013370000000000002,AB
2021.0,WARNER,NonResidential,0.022245849999999998,AB
2021.0,WARNER,Residential,0.016653710000000002,AB
2021.0,WARNER,Farm,0.016653710000000002,AB
2021.0,WASKATENAU,NonResidential,0.020874000000000004,AB
2021.0,WASKATENAU,Residential,0.011027,AB
2021.0,WASKATENAU,Farm,0.011027,AB
2021.0,YOUNGSTOWN,NonResidential,0.015519999999999999,AB
2021.0,YOUNGSTOWN,Residential,0.014469999999999998,AB
2021.0,YOUNGSTOWN,Farm,0.014469999999999998,AB
2021.0,ARGENTIA BEACH,NonResidential,0.00709065,AB
2021.0,ARGENTIA BEACH,Residential,0.00591032,AB
2021.0,ARGENTIA BEACH,Farm,0.0025296200000000002,AB
2021.0,BETULA BEACH,NonResidential,0.006368800000000001,AB
2021.0,BETULA BEACH,Residential,0.005232499999999999,AB
2021.0,BETULA BEACH,Farm,0.005232499999999999,AB
2021.0,BIRCH COVE,NonResidential,0.0067150000000000005,AB
2021.0,BIRCH COVE,Residential,0.0055049999999999995,AB
2021.0,BIRCH COVE,Farm,0.0055049999999999995,AB
2021.0,BIRCHCLIFF,NonResidential,0.0057571,AB
2021.0,BIRCHCLIFF,Residential,0.0045135,AB
2021.0,BIRCHCLIFF,Farm,0.0045135,AB
2021.0,BONDISS,NonResidential,0.000152,AB
2021.0,BONDISS,Residential,0.0047874,AB
2021.0,BONDISS,Farm,0.0047874,AB
2021.0,BONNYVILLE BEACH,NonResidential,0.0063213,AB
2021.0,BONNYVILLE BEACH,Residential,0.005359000000000001,AB
2021.0,BONNYVILLE BEACH,Farm,0.005359000000000001,AB
2021.0,BURNSTICK LAKE,NonResidential,0.006387,AB
2021.0,BURNSTICK LAKE,Residential,0.00604,AB
2021.0,BURNSTICK LAKE,Farm,0.00604,AB
2021.0,CASTLE ISLAND,NonResidential,0.007940000000000001,AB
2021.0,CASTLE ISLAND,Residential,0.0068260000000000005,AB
2021.0,CASTLE ISLAND,Farm,0.0068260000000000005,AB
2021.0,CRYSTAL SPRINGS,NonResidential,0.0074044900000000006,AB
2021.0,CRYSTAL SPRINGS,Residential,0.0062066,AB
2021.0,CRYSTAL SPRINGS,Farm,0.0062066,AB
2021.0,GHOST LAKE,NonResidential,0.00596,AB
2021.0,GHOST LAKE,Residential,0.005050000000000001,AB
2021.0,GHOST LAKE,Farm,0.005050000000000001,AB
2021.0,GOLDEN DAYS,NonResidential,0.008193410000000002,AB
2021.0,GOLDEN DAYS,Residential,0.006951140000000001,AB
2021.0,GOLDEN DAYS,Farm,0.00250503,AB
2021.0,GRANDVIEW,NonResidential,0.00633155,AB
2021.0,GRANDVIEW,Residential,0.0052218,AB
2021.0,GRANDVIEW,Farm,0.0052218,AB
2021.0,GULL LAKE,NonResidential,0.007025,AB
2021.0,GULL LAKE,Residential,0.005886000000000001,AB
2021.0,GULL LAKE,Farm,0.005886000000000001,AB
2021.0,HALF MOON BAY,NonResidential,0.007256,AB
2021.0,HALF MOON BAY,Residential,0.0061947,AB
2021.0,HALF MOON BAY,Farm,0.0061947,AB
2021.0,HORSESHOE BAY,NonResidential,0.0074527,AB
2021.0,HORSESHOE BAY,Residential,0.006341,AB
2021.0,HORSESHOE BAY,Farm,0.002641,AB
2021.0,ISLAND LAKE,NonResidential,0.012710680000000002,AB
2021.0,ISLAND LAKE,Residential,0.0044013718,AB
2021.0,ISLAND LAKE,Farm,0.0044013718,AB
2021.0,ISLAND LAKE SOUTH,NonResidential,0.006194,AB
2021.0,ISLAND LAKE SOUTH,Residential,0.0049033,AB
2021.0,ISLAND LAKE SOUTH,Farm,0.0049033,AB
2021.0,ITASKA BEACH,NonResidential,0.00823024,AB
2021.0,ITASKA BEACH,Residential,0.007503991,AB
2021.0,ITASKA BEACH,Farm,0.007503991,AB
2021.0,JARVIS BAY,NonResidential,0.006133600000000001,AB
2021.0,JARVIS BAY,Residential,0.0050078,AB
2021.0,JARVIS BAY,Farm,0.0050078,AB
2021.0,KAPASIWIN,NonResidential,0.0145463,AB
2021.0,KAPASIWIN,Residential,0.0052409,AB
2021.0,KAPASIWIN,Farm,0.0052409,AB
2021.0,LAKEVIEW,NonResidential,0.007318399999999999,AB
2021.0,LAKEVIEW,Residential,0.0061451,AB
2021.0,LAKEVIEW,Farm,0.0061451,AB
2021.0,LARKSPUR,NonResidential,0.006032300000000001,AB
2021.0,LARKSPUR,Residential,0.004998600000000001,AB
2021.0,LARKSPUR,Farm,0.004998600000000001,AB
2021.0,MA-ME-O BEACH,NonResidential,0.008952640000000001,AB
2021.0,MA-ME-O BEACH,Residential,0.007143657,AB
2021.0,MA-ME-O BEACH,Farm,0.007143657,AB
2021.0,MEWATHA BEACH,NonResidential,0.0057889000000000005,AB
2021.0,MEWATHA BEACH,Residential,0.0047341,AB
2021.0,MEWATHA BEACH,Farm,0.0047341,AB
2021.0,NAKAMUN PARK,NonResidential,0.022942219,AB
2021.0,NAKAMUN PARK,Residential,0.0073447475,AB
2021.0,NAKAMUN PARK,Farm,0.009030615,AB
2021.0,NORGLENWOLD,NonResidential,0.0060515,AB
2021.0,NORGLENWOLD,Residential,0.0048707,AB
2021.0,NORGLENWOLD,Farm,0.0048707,AB
2021.0,NORRIS BEACH,NonResidential,0.008902900000000002,AB
2021.0,NORRIS BEACH,Residential,0.007737800000000001,AB
2021.0,NORRIS BEACH,Farm,0.007737800000000001,AB
2021.0,PARKLAND BEACH,NonResidential,0.00991811,AB
2021.0,PARKLAND BEACH,Residential,0.00579888,AB
2021.0,PARKLAND BEACH,Farm,0.00579888,AB
2021.0,PELICAN NARROWS,NonResidential,0.0056253,AB
2021.0,PELICAN NARROWS,Residential,0.0056253,AB
2021.0,PELICAN NARROWS,Farm,0.0056253,AB
2021.0,POINT ALISON,NonResidential,0.00791428,AB
2021.0,POINT ALISON,Residential,0.00383708,AB
2021.0,POINT ALISON,Farm,0.00383708,AB
2021.0,POPLAR BAY,NonResidential,0.007056400000000001,AB
2021.0,POPLAR BAY,Residential,0.00591129,AB
2021.0,POPLAR BAY,Farm,0.00591129,AB
2021.0,ROCHON SANDS,NonResidential,0.01074,AB
2021.0,ROCHON SANDS,Residential,0.006540000000000001,AB
2021.0,ROCHON SANDS,Farm,0.006540000000000001,AB
2021.0,ROSS HAVEN,NonResidential,0.0068752,AB
2021.0,ROSS HAVEN,Residential,0.00539012,AB
2021.0,ROSS HAVEN,Farm,0.00539012,AB
2021.0,SANDY BEACH,NonResidential,0.019107100000000002,AB
2021.0,SANDY BEACH,Residential,0.0107625,AB
2021.0,SANDY BEACH,Farm,0.0107625,AB
2021.0,SEBA BEACH,NonResidential,0.00902,AB
2021.0,SEBA BEACH,Residential,0.00512,AB
2021.0,SEBA BEACH,Farm,0.00512,AB
2021.0,SILVER BEACH,NonResidential,0.0063474351,AB
2021.0,SILVER BEACH,Residential,0.0051824921,AB
2021.0,SILVER BEACH,Farm,0.0051824921,AB
2021.0,SILVER SANDS,NonResidential,0.021335446,AB
2021.0,SILVER SANDS,Residential,0.00818534952,AB
2021.0,SILVER SANDS,Farm,0.0081853472,AB
2021.0,SOUTH BAPTISTE,NonResidential,0.0053267,AB
2021.0,SOUTH BAPTISTE,Residential,0.0053267,AB
2021.0,SOUTH BAPTISTE,Farm,0.0053267,AB
2021.0,SOUTH VIEW,NonResidential,0.023307404000000004,AB
2021.0,SOUTH VIEW,Residential,0.011056229499999999,AB
2021.0,SOUTH VIEW,Farm,0.011056229499999999,AB
2021.0,SUNBREAKER COVE,NonResidential,0.0061314,AB
2021.0,SUNBREAKER COVE,Residential,0.0050089999999999996,AB
2021.0,SUNBREAKER COVE,Farm,0.0050089999999999996,AB
2021.0,SUNDANCE BEACH,NonResidential,0.007607349100000001,AB
2021.0,SUNDANCE BEACH,Residential,0.006305961800000001,AB
2021.0,SUNDANCE BEACH,Farm,0.006305961800000001,AB
2021.0,SUNRISE BEACH,NonResidential,0.0317300039,AB
2021.0,SUNRISE BEACH,Residential,0.0102305266,AB
2021.0,SUNRISE BEACH,Farm,0.0102305266,AB
2021.0,SUNSET BEACH,NonResidential,0.0062808000000000004,AB
2021.0,SUNSET BEACH,Residential,0.0050627,AB
2021.0,SUNSET BEACH,Farm,0.0050627,AB
